date,month,symbol,calendar_index,holiday_tag,is_trading_day,close,execution_price,action,buy_units,sell_units,open_units,position_state,reason_tag,state_tag,source,source_sheet,source_row,trade_marker_readable,confidence,note
1975-01-01,1975-01,PIONEER,1,,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,3,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-21,1976-07,PIONEER,568,,1,3170,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,606,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-22,1976-07,PIONEER,569,,1,3250,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,607,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-23,1976-07,PIONEER,570,,1,3260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,608,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-24,1976-07,PIONEER,571,,1,3250,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,609,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-25,1976-07,PIONEER,572,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,610,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-26,1976-07,PIONEER,573,,1,3170,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,611,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-27,1976-07,PIONEER,574,,1,3210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,612,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-28,1976-07,PIONEER,575,,1,3200,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,613,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-29,1976-07,PIONEER,576,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,614,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-30,1976-07,PIONEER,577,,1,3120,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,615,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-31,1976-07,PIONEER,578,,1,3100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,616,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-01,1976-08,PIONEER,579,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,619,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-02,1976-08,PIONEER,580,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,620,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-03,1976-08,PIONEER,581,,1,3170,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,621,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-04,1976-08,PIONEER,582,,1,3140,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,622,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-05,1976-08,PIONEER,583,,1,3140,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,623,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-06,1976-08,PIONEER,584,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,624,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-07,1976-08,PIONEER,585,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,625,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-08,1976-08,PIONEER,586,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,626,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-09,1976-08,PIONEER,587,,1,3100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,627,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-10,1976-08,PIONEER,588,,1,3250,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,628,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-11,1976-08,PIONEER,589,,1,3340,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,629,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-12,1976-08,PIONEER,590,,1,3430,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,630,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-13,1976-08,PIONEER,591,,1,3540,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,631,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-14,1976-08,PIONEER,592,,1,3480,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,632,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-15,1976-08,PIONEER,593,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,633,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-16,1976-08,PIONEER,594,,1,3570,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,634,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-17,1976-08,PIONEER,595,,1,3540,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,635,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-18,1976-08,PIONEER,596,,1,3480,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,636,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-19,1976-08,PIONEER,597,,1,3510,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,637,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-20,1976-08,PIONEER,598,,1,3430,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,638,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-21,1976-08,PIONEER,599,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,639,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-22,1976-08,PIONEER,600,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,640,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-23,1976-08,PIONEER,601,,1,3330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,641,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-24,1976-08,PIONEER,602,,1,3330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,642,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-25,1976-08,PIONEER,603,,1,3290,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,643,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-26,1976-08,PIONEER,604,,1,3270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,644,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-27,1976-08,PIONEER,605,,1,3270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,645,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-28,1976-08,PIONEER,606,,1,3270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,646,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-29,1976-08,PIONEER,607,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,647,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-30,1976-08,PIONEER,608,,1,3270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,648,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-08-31,1976-08,PIONEER,609,,1,3300,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,649,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-01,1976-09,PIONEER,610,,1,3270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,652,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-02,1976-09,PIONEER,611,,1,3260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,653,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-03,1976-09,PIONEER,612,,1,3460,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,654,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-04,1976-09,PIONEER,613,,1,3370,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,655,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-05,1976-09,PIONEER,614,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,656,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-06,1976-09,PIONEER,615,,1,3290,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,657,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-07,1976-09,PIONEER,616,,1,3240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,658,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-08,1976-09,PIONEER,617,,1,3020,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,659,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-09,1976-09,PIONEER,618,,1,3150,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,660,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-10,1976-09,PIONEER,619,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,661,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-11,1976-09,PIONEER,620,,1,3090,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,662,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-12,1976-09,PIONEER,621,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,663,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-13,1976-09,PIONEER,622,,1,3180,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,664,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-14,1976-09,PIONEER,623,,1,3080,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,665,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-15,1976-09,PIONEER,624,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,666,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-16,1976-09,PIONEER,625,,1,2990,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,667,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-17,1976-09,PIONEER,626,,1,3050,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,668,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-18,1976-09,PIONEER,627,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,669,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-19,1976-09,PIONEER,628,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,670,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-20,1976-09,PIONEER,629,,1,3100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,671,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-21,1976-09,PIONEER,630,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,672,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-22,1976-09,PIONEER,631,,1,3170,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,673,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-23,1976-09,PIONEER,632,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,674,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-24,1976-09,PIONEER,633,,1,3120,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,675,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-25,1976-09,PIONEER,634,,1,3060,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,676,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-26,1976-09,PIONEER,635,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,677,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-27,1976-09,PIONEER,636,2400（除）,1,2340,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,678,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-28,1976-09,PIONEER,637,,1,2330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,679,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-29,1976-09,PIONEER,638,,1,2390,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,680,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-09-30,1976-09,PIONEER,639,,1,2370,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,681,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-01,1976-10,PIONEER,640,,1,2330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,684,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-02,1976-10,PIONEER,641,,1,2280,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,685,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-03,1976-10,PIONEER,642,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,686,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-04,1976-10,PIONEER,643,,1,2320,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,687,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-05,1976-10,PIONEER,644,,1,2320,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,688,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-06,1976-10,PIONEER,645,,1,2280,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,689,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-07,1976-10,PIONEER,646,,1,2260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,690,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-08,1976-10,PIONEER,647,,1,2270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,691,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-09,1976-10,PIONEER,648,,1,2210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,692,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-10,1976-10,PIONEER,649,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,693,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-11,1976-10,PIONEER,650,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,694,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-12,1976-10,PIONEER,651,,1,2100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,695,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-13,1976-10,PIONEER,652,,1,2090,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,696,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-14,1976-10,PIONEER,653,,1,2110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,697,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-15,1976-10,PIONEER,654,,1,2130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,698,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-16,1976-10,PIONEER,655,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,699,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-17,1976-10,PIONEER,656,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,700,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-18,1976-10,PIONEER,657,,1,2200,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,701,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-19,1976-10,PIONEER,658,,1,2180,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,702,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-20,1976-10,PIONEER,659,,1,2140,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,703,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-21,1976-10,PIONEER,660,,1,2160,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,704,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-22,1976-10,PIONEER,661,,1,2190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,705,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-23,1976-10,PIONEER,662,,1,2230,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,706,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-24,1976-10,PIONEER,663,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,707,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-25,1976-10,PIONEER,664,,1,2260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,708,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-26,1976-10,PIONEER,665,,1,2270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,709,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-27,1976-10,PIONEER,666,,1,2310,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,710,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-28,1976-10,PIONEER,667,,1,2270,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,711,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-29,1976-10,PIONEER,668,,1,2230,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,712,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-30,1976-10,PIONEER,669,,1,2240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,713,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-10-31,1976-10,PIONEER,670,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,714,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-01,1976-11,PIONEER,671,,1,2240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,717,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-02,1976-11,PIONEER,672,,1,2260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,718,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-03,1976-11,PIONEER,673,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,719,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-04,1976-11,PIONEER,674,,1,2180,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,720,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-05,1976-11,PIONEER,675,,1,2160,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,721,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-06,1976-11,PIONEER,676,,1,2140,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,722,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-07,1976-11,PIONEER,677,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,723,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-08,1976-11,PIONEER,678,,1,2140,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,724,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-09,1976-11,PIONEER,679,,1,2120,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,725,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-10,1976-11,PIONEER,680,,1,2110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,726,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-11,1976-11,PIONEER,681,,1,2150,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,727,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-12,1976-11,PIONEER,682,,1,2360,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,728,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-13,1976-11,PIONEER,683,,1,2340,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,729,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-14,1976-11,PIONEER,684,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,730,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-15,1976-11,PIONEER,685,,1,2290,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,731,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-16,1976-11,PIONEER,686,,1,2200,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,732,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-17,1976-11,PIONEER,687,,1,2400,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,733,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-18,1976-11,PIONEER,688,,1,2330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,734,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-19,1976-11,PIONEER,689,,1,2420,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,735,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-20,1976-11,PIONEER,690,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,736,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-21,1976-11,PIONEER,691,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,737,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-22,1976-11,PIONEER,692,,1,2450,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,738,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-23,1976-11,PIONEER,693,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,739,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-24,1976-11,PIONEER,694,,1,2390,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,740,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-25,1976-11,PIONEER,695,,1,2400,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,741,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-26,1976-11,PIONEER,696,,1,2430,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,742,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-27,1976-11,PIONEER,697,,1,2460,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,743,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-28,1976-11,PIONEER,698,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,744,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-29,1976-11,PIONEER,699,,1,2450,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,745,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-11-30,1976-11,PIONEER,700,,1,2410,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,746,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-01,1976-12,PIONEER,701,,1,2350,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,749,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-02,1976-12,PIONEER,702,,1,2330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,750,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-03,1976-12,PIONEER,703,,1,2410,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,751,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-04,1976-12,PIONEER,704,,1,2420,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,752,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-05,1976-12,PIONEER,705,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,753,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-06,1976-12,PIONEER,706,,1,2500,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,754,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-07,1976-12,PIONEER,707,,1,2490,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,755,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-08,1976-12,PIONEER,708,,1,2500,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,756,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-12-09,1976-12,PIONEER,709,,1,2480,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,757,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
